0.0,0,0,0.0,0.0,0.0,1.0
0.03332716083675362,0,0,0.0,0.0,0.0,1.0
0.066617294923393,0,0,0.0,0.0,0.0,1.0
0.09983341664682815,0,0,0.0,0.0,0.0,1.0
0.13293862262231407,0,0,0.0,0.0,0.0,1.0
0.16589613269341502,0,0,0.0,0.0,0.0,1.0
0.19866933079506122,0,0,0.0,0.0,0.0,1.0
0.23122180563429856,0,0,0.0,0.0,0.0,1.0
0.26351739114353506,0,0,0.0,0.0,0.0,1.0
0.29552020666133955,0,0,0.0,0.0,0.0,1.0
0.3271946967961522,0,0,0.0,0.0,0.0,1.0
0.3585056709286172,0,0,0.0,0.0,0.0,1.0
0.3894183423086505,0,0,0.0,0.0,0.0,1.0
0.4198983667038058,0,0,0.0,0.0,0.0,1.0
0.4499118805559996,0,0,0.0,0.0,0.0,1.0
0.479425538604203,0,0,0.0,0.0,0.0,1.0
0.5084065509313012,0,0,0.0,0.0,0.0,1.0
0.5368227193939613,0,0,0.0,0.0,0.0,1.0
0.5646424733950354,0,0,0.0,0.0,0.0,1.0
0.5918349049587529,0,0,0.0,0.0,0.0,1.0
0.618369803069737,0,0,0.0,0.0,0.0,1.0
0.644217687237691,0,0,0.0,0.0,0.0,1.0
0.6693498402504661,0,0,0.0,0.0,0.0,1.0
0.6937383400791204,0,0,0.0,0.0,0.0,1.0
0.7173560908995228,0,0,0.0,0.0,0.0,1.0
0.7401768531960371,0,0,0.0,0.0,0.0,1.0
0.7621752729138397,0,0,0.0,0.0,0.0,1.0
0.7833269096274834,0,0,0.0,0.0,0.0,1.0
0.8036082636944112,0,0,0.0,0.0,0.0,1.0
0.8229968023632527,0,0,0.0,0.0,0.0,1.0
0.8414709848078965,0,0,0.0,0.0,0.0,1.0
0.8590102860595255,0,0,0.0,0.0,0.0,1.0
0.8755952198100255,0,0,0.0,0.0,0.0,1.0
0.8912073600614354,0,0,0.0,0.0,0.0,1.0
0.9058293615973811,0,0,0.0,0.0,0.0,1.0
0.9194449792537551,0,0,0.0,0.0,0.0,1.0
0.9320390859672263,0,0,0.0,0.0,0.0,1.0
0.9435976895815331,0,0,0.0,0.0,0.0,1.0
0.9541079483928832,0,0,0.0,0.0,0.0,1.0
0.963558185417193,0,0,0.0,0.0,0.0,1.0
0.9719379013633127,0,0,0.0,0.0,0.0,1.0
0.9792377862978257,0,0,0.0,0.0,0.0,1.0
0.9854497299884601,0,0,0.0,0.0,0.0,1.0
0.9905668309146253,0,0,0.0,0.0,0.0,1.0
0.9945834039350564,0,0,0.0,0.0,0.0,1.0
0.9974949866040544,0,0,0.0,0.0,0.0,1.0
0.9992983441292993,0,0,0.0,0.0,0.0,1.0
0.9999914729657311,0,0,0.0,0.0,0.0,1.0
0.9995736030415051,0,0,0.0,0.0,0.0,1.0
0.9980451986135482,0,0,0.0,0.0,0.0,1.0
0.9954079577517649,0,0,0.0,0.0,0.0,1.0
0.9916648104524686,0,0,0.0,0.0,0.0,1.0
0.9868199153831307,0,0,0.0,0.0,0.0,1.0
0.9808786552620674,0,0,0.0,0.0,0.0,1.0
0.9738476308781951,0,0,0.0,0.0,0.0,1.0
0.9657346537574998,0,0,0.0,0.0,0.0,1.0
0.9565487374843666,0,0,0.0,0.0,0.0,1.0
0.9463000876874145,0,0,0.0,0.0,0.0,1.0
0.9350000907009578,0,0,0.0,0.0,0.0,1.0
0.9226613009146958,0,0,0.0,0.0,0.0,1.0
0.9092974268256817,0,0,0.0,0.0,0.0,1.0
0.8949233158080702,0,0,0.0,0.0,0.0,1.0
0.8795549376175618,0,0,0.0,0.0,0.0,1.0
